"paper_id"|"journal_issue"|"type"|"title"
282583|22726|Olgu Sunumu|Cytoplasmic Pattern Anti-Neutrophil Cytoplasmic Antibody (cANCA)- Positive Cutaneous Leukocytoclastic Vasculitis Induced by Propylthiouracil: A Case Report
63219|182|Olgu Sunumu|Tricuspid valve vegetation in a chronic renal failure patient with an ostium secundum type atrial septal defect after placement of a peripheral catheter
63218|182|Olgu Sunumu|Percutaneous retrieval of an intracardiac catheter fragment using a snare-loop catheter
63329|14225|Olgu Sunumu|Ayın olgusu
63595|183|Olgu Sunumu|Erken yaşta tekrarlayan akut miyokard infarktüsü nedeniyle iskemik kardiyomiyopati gelişen nörofibromatozis tip 1 olgusu 
206899|20647|Derleme|Mehmet Ali Büyükkara, Çağdaş İslami Akımlar, İstanbul: Klasik Yayınları, 2016, 382 s.
246272|24038|Olgu Sunumu|Orthognathic Treatment of Skeletal Class III Malocclusion with Severe Facial Asymmetry
64281|185|Olgu Sunumu|Platipneye neden olan sol atriyal miksoma olgusu 
64340|186|Olgu Sunumu|Behçet hastalığına eşlik eden bilateral subklaviyan ven ve vena cava superiyor trombozu
64343|186|Olgu Sunumu|Left ventricular mass
64599|14605|Derleme|Üreme sağlığı epidemiyolojisi: Türkiye'de doğurganlık ve aile planlaması
198967|23039|Olgu Sunumu|The Missense Alteration A5T of the Thyroid Peroxidase  Gene is Pathogenic and Associated with Mild  Congenital Hypothyroidism
155247|226|Olgu Sunumu|Vacuum-assisted closure for skin infection in a patient with Berlin Heart Excor biventricular assist device
155483|229|Olgu Sunumu|Suspected endocarditis after CoreValve® implantation: a word of caution
211530|22695|Olgu Sunumu|Süt dişleriyle ilişkili kompound odontoma: İki olgu
75047|191|Olgu Sunumu|Electrophysiology studies in a patient with an inferior vena cava filter 
155600|231|Olgu Sunumu|Spontaneous closure of a type 3 coronary artery perforation after percutaneous coronary intervention
155856|236|Olgu Sunumu|Misleading aspect of left atrial appendage membrane: An incidental echocardiographic finding
46016|4922|Olgu Sunumu|The management of renal candidiasis in a newborn infant with posterior urethral valve
280126|22506|Olgu Sunumu|A unique muscle bridge between sternohyoid and sternothyroid muscles
52927|3032|Olgu Sunumu|Extensive carotid fibromuscular dysplasia with dissections and aneurysm of the ascending aorta 
175913|19532|Olgu Sunumu|Fabricating a hollow bulb obturator
200821|1821|Olgu Sunumu|Black Hairy Tongue Probably Related to Paroxetine Use: A Case Report
70810|189|Olgu Sunumu|Infective endarteritis in a 2-month-old infant associated with silent patent ductus arteriosus
201239|37787|Olgu Sunumu|Perineal rectosigmoidectomy for incarcerated rectal  prolapse (Altemeier's procedure)
201241|37787|Olgu Sunumu|The development of pneumobilia after blunt trauma
201409|1824|Derleme|Use of N-acetylcysteine in Obsessive-Compulsive and  Related Disorders
212649|22711|Olgu Sunumu|Non-cardiogenic pleural effusion after amlodipine intoxication and  hyperinsulinemic therapy
64330|186|Olgu Sunumu|Coronary rupture to the right ventricle during PTCA for myocardial bridge 
20827|1379|Olgu Sunumu|Overin sertoli-leydig hücreli tümörü
68554|3041|Olgu Sunumu|A non-erythematous and depressed panniculitic lesion in the gluteal region: Lupus profundus or subcutaneous dermatofibroma?
22143|2730|Olgu Sunumu|İnferior vena kavanın saplı leyomyosarkomu
22149|2730|Olgu Sunumu|Kompleks kompozit odontoma: Düz radyografi ve BT bulguları
22150|2730|Olgu Sunumu|Yenidoğanda rizomelik kondrodisplazi punktata ve foramen magnum stenozu
22195|2733|Olgu Sunumu|Mesane divertikülünden kaynaklanan tümörlerde kesitsel görüntüleme bulguları
22188|2732|Olgu Sunumu|İnguinal kanalda torsiyone over
22197|2733|Olgu Sunumu|Stent kaynaklı psödoanevrizma: Nadir bir komplikasyonun Hemobahn kaplı stent ile tedavisi
78482|192|Olgu Sunumu|Posttraumatic pneumopericardium and bilateral pneumothorax
236837|14562|Derleme|The Integration of Palliative Care into the Emergency Department
124546|212|Olgu Sunumu|Native mitral valve causing left ventricular outflow tract obstruction in an adult with Ebstein’s anomaly
70758|188|Olgu Sunumu|A rare complication of aortic valve replacement surgery- aorta-right ventricular fistula: an evaluation with real-time multiplane echocardiography
70764|188|Olgu Sunumu|Mitral valve replacement on a beating heart through right thoracotomy in a patient with patent coronary grafts 
70848|189|Olgu Sunumu|Eisenmenger sendromunun nadir görülen sebebi: Tip A aortik enterüpsiyona eşlik eden büyük ventriküler septal defekt ve patent  duktus arteriyozus    
70832|189|Olgu Sunumu|Overlooked complications of allergic reactions: allergic angina and allergic myocardial infarction
70856|189|Olgu Sunumu|Intracardiac vascularized mass
262674|3185|Olgu Sunumu|Lung Cancer Metastasis to the Spine
79945|3616|Derleme|"1936 Yılıda trakyada tülaremiye ait yapılan epidemiyolojik ve bakteriyolojik araştırmalar"
80067|194|Olgu Sunumu|Isolated left pulmonary artery agenesis
333052|49609|Olgu Sunumu|Wernicke’s Encephalopathy: A Forgotten Disease
126505|215|Olgu Sunumu|Transcatheter closure of a ruptured sinus Valsalva via retrograde approach
126873|14245|Olgu Sunumu|Trombositozu olan bir yaşında erkek çocuk 
127467|28937|Olgu Sunumu|Bilateral nasal ectopia lentis with no skeletal abnormality: Is it marfan syndrome?
81041|3738|Olgu Sunumu|Vejetasyon taklit eden sol süpravalvüler ve intra-antriyal membran
81054|3740|Olgu Sunumu|Partial dehiscence of mechanical aortic valve due to thinning of the annulus 
81057|3740|Olgu Sunumu|Left ventricular aneursym calcification
81145|1391|Olgu Sunumu|Transtorasik, ekstraplevral kesici delici alet yaralanması
262627|37575|Olgu Sunumu|Traumatic rupture of gastric pull-up after apparent mild thoracic trauma: a case report and literature review
204328|3813|Olgu Sunumu|Extrinsic coronary squeeze in the left main coronary artery between left sinus of Valsalva aneurysm and left auricula
204567|20129|Olgu Sunumu|Oleander Poisoning as an Example of Self-Medication Attempt
204570|20129|Olgu Sunumu|Langerhans Cell Histiocytosis with Atypical Intervertebral Disc and  Sacroiliac Joint Involvement Mimicking Osteoarticular Tuberculosis  in an Adult
204571|20129|Olgu Sunumu|Pediatric Fulminant Leptospirosis Complicated by  Pericardial Tamponade, Macrophage Activation Syndrome and  Sclerosing Cholangitis
204573|20129|Olgu Sunumu|The Association of Mounier-Kuhn  Syndrome and Pulmonary Aspergillomas: A Case Report
58384|182|Derleme|Akut pulmoner emboli
264265|22725|Olgu Sunumu|The importance of morel-lavallee lesion in medicolegal evaluation: a case report
52787|1344|Olgu Sunumu|Spontaneous ovarian hyperstimulation syndrome with pregnancy: Report of two cases
204799|2695|Olgu Sunumu|Idiopathic Pulmonary Vein Thrombosis in a Patient  with Chronic Obstructive Pulmonary Disease
204880|21989|Olgu Sunumu|Chiari Malformation Type 1 Associated with  Syringomyelia Which Clinical Symptoms Occuring  during Tooth Extraction
131639|3773|Olgu Sunumu|Acute myocardial infarction due to a large coronary aneurysm in Behçet’s disease
131642|3773|Olgu Sunumu|Angina resulting from coronary-subclavian steal syndrome
121949|9013|Derleme|Chemistry of 2-aminothiophene-3-carboxamide and related compounds
205082|21992|Olgu Sunumu|Sex Cord-Stromal Tumor with Annular Tubules  of the Ovary
131816|19527|Olgu Sunumu|Huge peripheral giant cell granuloma leading to bone resorption: A report of two cases
132879|19647|Derleme|Auguste comte (1798-1857)
205525|3810|Olgu Sunumu|Ortners Syndrome caused by ductus arteriosus aneurysm
205526|3810|Olgu Sunumu|Mediastinal mass compressing the right atrium
205527|3810|Olgu Sunumu|Aortic stent implantation in patient with subtotal aortic interruption
134496|12950|Olgu Sunumu|Midede yabancı cisim 
56438|11952|Olgu Sunumu|"Un Maieute ""Aux Portes de L'Orient"""
249508|22720|Derleme|Cochlear Mechanisms in Noise Induced Hearing Loss
136595|1942|Olgu Sunumu|A giant mixed tumor originating from the parapharyngeal space
58677|1345|Derleme|Prenatal diagnosis of cyclops, proboscis holoprosencephaly with 4D ultrasound: Review of the literature apropos of an illustrative case
206703|23958|Olgu Sunumu|Hydroxychloroquine-induced agranulocytosis in a  patient with long-term rheumatoid arthritis
238083|3180|Olgu Sunumu|Transdural Spread of Glioblastoma with Endonasal Growth in a Long-Term Survivor Patient: Case Report and Literature Review
84940|16194|Olgu Sunumu|Demonstrated anomalous pancreaticobiliary ductal junction
165845|7020|Olgu Sunumu|Ultrasonographic and clinicopathological fndings in a 7-year-old mare with urine retention
208050|1367|Olgu Sunumu|Laparoscopic Resection of a Torsed Big Myoma at 16thWeeks of Gestation
208047|1367|Olgu Sunumu|First-Trimester Diagnosis of Recurrent Meckel-Gruber Syndrome
137693|14247|Olgu Sunumu|Solunum sıkıntısı olan bir yenidoğan 
208471|1826|Olgu Sunumu|Cyproheptadine-induced obsessive-compulsive symptoms in a preschool child
72371|190|Olgu Sunumu|Elektrik çarpması ile ortaya çıkan atriyoventriküler resiprokan taşikardi
72374|190|Olgu Sunumu|Böbrek transplantlı bir hastada mitral kapak replasmanı
210158|37280|Olgu Sunumu|Explosive post blast analysis: A case  study
72375|190|Olgu Sunumu|Live three-dimensional transthoracic echocardiography in the assessment of the papillary muscle abnormality  with mitral regurgitation    
168361|20890|Olgu Sunumu|Function of the ınfrapatellar fat pad and advanced hoffa's disease with ossification
210730|4123|Olgu Sunumu|Tanınız nedir?
93184|14775|Derleme|Meme hastalıklarının cerrahi tedavi kalitesi nasıl yükseltilebilir?
211796|3102|Olgu Sunumu|How do we safely treat pneumopericardium in a severely ill baby? 
212683|22712|Olgu Sunumu|A rare form of sarcoidosis: a case of bone sarcoidosis
213337|7031|Olgu Sunumu|Immunohistochemical evaluation of canine and felineMerkel cell tumorsa report of two cases
141205|219|Olgu Sunumu|Successful catheter ablation of symptomatic premature ventricular contractions originating from mitral annulus 
141354|3774|Olgu Sunumu|Asymptomatic giant left ventricular psuedoaneurysm in a true aneurysm following anterior myocardial infarction)
213616|16323|Olgu Sunumu|Dermatoskopide Kırılan ve Kıvrılan Saçlar
213864|7135|Olgu Sunumu|A new record of the genus Camerotrombidium Thor, 1936(Acari: Microtrombidiidae) from Turkey
215867|22561|Derleme|Uyuşturucu, Yarattığı Problemler ve Çözüme Yönelik Uygulamalar
215870|22561|Derleme|Alkol ve Madde Kullanımı ile İlgili Dünyanın En Büyük Okul Anketi: ESPAD Üzerine Bir Değerlendirme
215894|22562|Derleme|Bağımlılık Tedavisi Alanlar Düzenli Egzersiz Yapmalı mıdır?
131646|3773|Olgu Sunumu|Three-dimensional imaging of a huge right atrial leiomyosarcoma
212655|22711|Olgu Sunumu|Maxillary sinüs mucocele presenting with proptosis: A case report
239702|3127|Olgu Sunumu|TSEN54 gene-related pontocerebellar hypoplasia type 2 presenting with exaggerated startle response: report of two cases in a family
239704|3127|Olgu Sunumu|Conventional and advanced MR imaging in infantile Refsum disease
157562|1813|Olgu Sunumu|Methylphenidate for the treatment of erectile dysfunction induced by long acting injectable paliperidone palmitate: a case report
239852|3128|Olgu Sunumu|An unexpected diagnostic course of systemic lupus  erythematosus
282704|21360|Olgu Sunumu|"Magnetocardiographic evaluation of
nonarrhythmogenic flecainide-induced
electrocardiographic T-wave inversion"
282900|3827|Olgu Sunumu|Cardiac metastasis of cervical cancer
240426|3129|Olgu Sunumu|Two Turkish siblings with MEGDEL syndrome due to novel  SERAC1 gene mutation
240628|14896|Olgu Sunumu|Leptomeningeal Carcinomatosis in a Krukenberg Tumor  Associated with Signet Ring Cell Gastric Cancer
202822|23044|Olgu Sunumu|Pyridoxine-Responsive Seizures in Infantile Hypophosphatasia and  a Novel Homozygous Mutation in ALPL Gene
143989|220|Olgu Sunumu|An unusual clinical state: atrial  fibrillation due to mad-honey  intoxication
241197|3132|Olgu Sunumu|"Rosai-Dorfman disease of vertebra: Case report and literature
review"
132892|19648|Derleme|Köy enstitüleri düşüncesini, eylemini günümüze Taşımak
241481|3826|Olgu Sunumu|Extreme left diaphragm displacement in the context of tension pneumothorax after cardiac surgery
204569|20129|Olgu Sunumu|A Rare Cause of Hemifacial Spasm: Papillary Oncocytic  Cystadenoma
144613|7014|Olgu Sunumu|Epididymitis and orchitis caused by Brucella melitensis biovar 3 in a Merino ram
204800|2695|Olgu Sunumu|A Fatal Complication of Dermatomyositis:  Spontaneous Pneumomediastinum
144766|15646|Derleme|Ovarian hiperstimülasyon sendromu: Öngörme, önleme ve tedavisine güncel bakış
144790|15646|Olgu Sunumu|Rüptüre spontan heterotopik gebelik
244550|24033|Olgu Sunumu|Treatment of a Class II Patient with Four Premolar  Extractions and Driftodontics in the Lower Jaw
144822|15647|Olgu Sunumu|Genç bir hastada pelvik ağrı: Sklerozan stromal tümör
144847|6330|Derleme|Tahıllarda yapraktan üre gübrelemesi II
242487|33327|Olgu Sunumu|ISHLT AND TSCVS İSTANBUL ACADEMY: TACKLING ADVANCED HEART FAILURE, MECHANICAL CIRCULATORY SUPPORT AND TRANSPLANTATION ACADEMY
144942|14053|Olgu Sunumu|Pituitary gland metastasis of breast cancer: A case report
144948|14053|Olgu Sunumu|Hepatitis C virus related liver dysfunction during chemotherapy for hodgkins lymphoma
208045|1367|Olgu Sunumu|Meigs' Syndromes with Extremelly High CA125 Level Mimicking Advanced Ovarian Cancer
284664|20210|Olgu Sunumu|Meziyodens varlığı ve dental travma sonucu oluşan komplikasyonların klinik, radyolojik ve histopatolojik incelenmesi: Bir olgu sunumu
145176|221|Olgu Sunumu|Değerlendirme aşamasındaki yazıda bilinçsiz kopyalama ve yazarın yayını geri çekme isteği
64231|6048|Olgu Sunumu|İnaktif microsporum canis aşısı uygulanan danua (Great dane) ırkı iki köpekte akut ürtiker ve anjioödem
222887|3175|Olgu Sunumu|Congenital Glioblastoma: Lessons Learned from a Rare Case  with Unusual Presentation
242864|20140|Olgu Sunumu|Anaesthetic Management for Caesarean Section Surgery in Two  Pregnant Women with Severe Pulmonary Hypertension Due to  Mitral Valve Stenosis
242978|2972|Olgu Sunumu|Aggressive Multiple Myeloma with Unusual Morphology
3150|11788|Derleme|Bağımsız İdari Otoritelerin Hukuki Niteliği
243121|3133|Olgu Sunumu|Surgical and clinical strategies in the management of thyroid  medullary carcinoma in children with and without ret proto- oncogene mutations
168279|20895|Olgu Sunumu|Multiple myeloma secondary to systemic lupus erythematosus and Sjögren's Syndrome:  A Case Report
206341|14561|Olgu Sunumu|Brucellar Testicular Abscess Presenting  as a Testicular Mass: Can Color Doppler Sonography  be used in Differentiation?
244761|7038|Olgu Sunumu|First clinical  Strongyloides stercoralis  case in a dog in Turkey
244871|24034|Olgu Sunumu|Hybrid Rapid Palatal Expansion With 2 Mini- Screws: A Case Report
175805|19539|Olgu Sunumu|Parotid sialolithiasis  a case report with  emphasis on diagnostic aids
207761|16248|Olgu Sunumu|"Incidentally Discovered Extensive Squamous Metaplasia within Borderline Phyllodes Tumor:
Presentation of a Rare Tumor"
208048|1367|Olgu Sunumu|Adverse Events after Uterine Compression Sutures for Postpartum Hemorrhage: Report of Three Cases and Review of the Literature
149452|3251|Derleme|Her üç lobdan köken alan intrapulmoner bronkojenik kist olgusu
221227|2896|Derleme|Management of cystic diseases of the pancreas PANCREAS
221239|2896|Olgu Sunumu|An unusual cause of duodenal obstruction: Mesenteric fibromatosis in a  patient with type I Mayer-Rokitansky-Kuster-Hauser syndrome
257470|23670|Olgu Sunumu|Acute monoplegia secondary to herpes zoster infection: a case report
168275|20895|Olgu Sunumu|Hemochromatosis mistakenly treated as rheumatoid arthritis
75053|191|Olgu Sunumu|Early postoperative left atrial thrombosis in a biatrial orthotopic heart transplant recipient successfully treated by intravenous heparin 
